date,bus_rkl,bus_rkn,bus_rpn,rail_lrt_ampang,rail_mrt_kajang,rail_lrt_kj,rail_monorail,rail_mrt_pjy,rail_ets,rail_intercity,rail_komuter_utara,rail_tebrau,rail_komuter,total_ridership,year,month,weekday,is_weekend,total_rapidbus,total_urbanrail,total_nationalrail
2019-08-21,0,0,0,202092,202776,319855,34302,0,0,0,0,0,0,759025,2019,8,Wednesday,False,0,759025,0
2019-08-22,0,0,0,204858,204584,327419,36703,0,0,0,0,0,0,773564,2019,8,Thursday,False,0,773564,0
2019-08-23,0,0,0,215310,215383,337649,39149,0,0,0,0,0,0,807491,2019,8,Friday,False,0,807491,0
2019-08-24,0,0,0,132392,128064,161421,31613,0,0,0,0,0,0,453490,2019,8,Saturday,True,0,453490,0
2019-08-25,0,0,0,105855,106170,130971,27208,0,0,0,0,0,0,370204,2019,8,Sunday,True,0,370204,0
2019-08-26,0,0,0,200830,198558,314404,34911,0,0,0,0,0,0,748703,2019,8,Monday,False,0,748703,0
2019-08-27,0,0,0,200860,201545,318758,35092,0,0,0,0,0,0,756255,2019,8,Tuesday,False,0,756255,0
2019-08-28,0,0,0,203171,204147,320276,35039,0,0,0,0,0,0,762633,2019,8,Wednesday,False,0,762633,0
2019-08-29,0,0,0,206195,205260,323181,36746,0,0,0,0,0,0,771382,2019,8,Thursday,False,0,771382,0
2019-08-30,0,0,0,239780,226389,336081,42462,0,0,0,0,0,0,844712,2019,8,Friday,False,0,844712,0
2019-08-31,0,0,0,130203,137105,157237,36995,0,0,0,0,0,0,461540,2019,8,Saturday,True,0,461540,0
2019-09-01,0,0,0,109399,114032,132125,31250,0,0,0,0,0,0,386806,2019,9,Sunday,True,0,386806,0
2019-09-02,0,0,0,111950,106456,128923,25069,0,0,0,0,0,0,372398,2019,9,Monday,False,0,372398,0
2019-09-03,0,0,0,198633,194378,305003,33267,0,0,0,0,0,0,731281,2019,9,Tuesday,False,0,731281,0
2019-09-04,0,0,0,199500,200166,311893,33784,0,0,0,0,0,0,745343,2019,9,Wednesday,False,0,745343,0
2019-09-05,0,0,0,202333,201419,313881,34631,0,0,0,0,0,0,752264,2019,9,Thursday,False,0,752264,0
2019-09-06,0,0,0,231864,220867,336870,38972,0,0,0,0,0,0,828573,2019,9,Friday,False,0,828573,0
2019-09-07,0,0,0,151491,131342,160811,32580,0,0,0,0,0,0,476224,2019,9,Saturday,True,0,476224,0
2019-09-08,0,0,0,131942,118293,141862,31791,0,0,0,0,0,0,423888,2019,9,Sunday,True,0,423888,0
2019-09-09,0,0,0,109299,111329,129724,25327,0,0,0,0,0,0,375679,2019,9,Monday,False,0,375679,0
2019-09-10,0,0,0,219570,201480,313362,34250,0,0,0,0,0,0,768662,2019,9,Tuesday,False,0,768662,0
2019-09-11,0,0,0,201990,204092,313226,33671,0,0,0,0,0,0,752979,2019,9,Wednesday,False,0,752979,0
2019-09-12,0,0,0,204719,205272,318064,34417,0,0,0,0,0,0,762472,2019,9,Thursday,False,0,762472,0
2019-09-13,0,0,0,229205,220812,335426,38897,0,0,0,0,0,0,824340,2019,9,Friday,False,0,824340,0
2019-09-14,0,0,0,148881,125436,157164,31339,0,0,0,0,0,0,462820,2019,9,Saturday,True,0,462820,0
2019-09-15,0,0,0,109530,115038,134168,30260,0,0,0,0,0,0,388996,2019,9,Sunday,True,0,388996,0
2019-09-16,0,0,0,108528,109475,128690,25396,0,0,0,0,0,0,372089,2019,9,Monday,False,0,372089,0
2019-09-17,0,0,0,198566,197304,304026,32824,0,0,0,0,0,0,732720,2019,9,Tuesday,False,0,732720,0
2019-09-18,0,0,0,197265,200833,308099,34218,0,0,0,0,0,0,740415,2019,9,Wednesday,False,0,740415,0
2019-09-19,0,0,0,191367,197453,301043,34449,0,0,0,0,0,0,724312,2019,9,Thursday,False,0,724312,0
2019-09-20,0,0,0,203482,208026,315313,38193,0,0,0,0,0,0,765014,2019,9,Friday,False,0,765014,0
2019-09-21,0,0,0,125702,125723,150278,30478,0,0,0,0,0,0,432181,2019,9,Saturday,True,0,432181,0
2019-09-22,0,0,0,101176,102947,119962,24860,0,0,0,0,0,0,348945,2019,9,Sunday,True,0,348945,0
2019-09-23,0,0,0,196337,195137,301297,33966,0,0,0,0,0,0,726737,2019,9,Monday,False,0,726737,0
2019-09-24,0,0,0,196912,198857,311940,34432,0,0,0,0,0,0,742141,2019,9,Tuesday,False,0,742141,0
2019-09-25,0,0,0,198886,203745,314682,35168,0,0,0,0,0,0,752481,2019,9,Wednesday,False,0,752481,0
2019-09-26,0,0,0,204790,204872,319728,36602,0,0,0,0,0,0,765992,2019,9,Thursday,False,0,765992,0
2019-09-27,0,0,0,224414,222079,341312,41130,0,0,0,0,0,0,828935,2019,9,Friday,False,0,828935,0
2019-09-28,0,0,0,146496,134629,166196,35722,0,0,0,0,0,0,483043,2019,9,Saturday,True,0,483043,0
2019-09-29,0,0,0,126166,112558,145896,30270,0,0,0,0,0,0,414890,2019,9,Sunday,True,0,414890,0
2019-09-30,0,0,0,201831,200735,310286,36146,0,0,0,0,0,0,748998,2019,9,Monday,False,0,748998,0
2019-10-01,0,0,0,203898,204874,318464,38047,0,0,0,0,0,0,765283,2019,10,Tuesday,False,0,765283,0
2019-10-02,0,0,0,206887,210685,321518,37135,0,0,0,0,0,0,776225,2019,10,Wednesday,False,0,776225,0
2019-10-03,0,0,0,206964,210172,323530,38533,0,0,0,0,0,0,779199,2019,10,Thursday,False,0,779199,0
2019-10-04,0,0,0,224477,232065,345079,43074,0,0,0,0,0,0,844695,2019,10,Friday,False,0,844695,0
2019-10-05,0,0,0,146600,140262,170164,34260,0,0,0,0,0,0,491286,2019,10,Saturday,True,0,491286,0
2019-10-06,0,0,0,118598,117482,143272,31279,0,0,0,0,0,0,410631,2019,10,Sunday,True,0,410631,0
2019-10-07,0,0,0,206879,206312,316953,39762,0,0,0,0,0,0,769906,2019,10,Monday,False,0,769906,0
2019-10-08,0,0,0,206248,210697,322950,39919,0,0,0,0,0,0,779814,2019,10,Tuesday,False,0,779814,0
2019-10-09,0,0,0,210187,215907,329192,41187,0,0,0,0,0,0,796473,2019,10,Wednesday,False,0,796473,0
2019-10-10,0,0,0,211835,216606,330452,41228,0,0,0,0,0,0,800121,2019,10,Thursday,False,0,800121,0
2019-10-11,0,0,0,229245,236078,352328,46415,0,0,0,0,0,0,864066,2019,10,Friday,False,0,864066,0
2019-10-12,0,0,0,144240,140177,169655,35278,0,0,0,0,0,0,489350,2019,10,Saturday,True,0,489350,0
2019-10-13,0,0,0,117250,119607,140845,29907,0,0,0,0,0,0,407609,2019,10,Sunday,True,0,407609,0
2019-10-14,0,0,0,209903,209954,323347,39890,0,0,0,0,0,0,783094,2019,10,Monday,False,0,783094,0
2019-10-15,0,0,0,209617,212206,329281,39267,0,0,0,0,0,0,790371,2019,10,Tuesday,False,0,790371,0
2019-10-16,0,0,0,211590,214274,329515,38299,0,0,0,0,0,0,793678,2019,10,Wednesday,False,0,793678,0
2019-10-17,0,0,0,212513,214118,332981,39651,0,0,0,0,0,0,799263,2019,10,Thursday,False,0,799263,0
2019-10-18,0,0,0,225616,230243,349439,43008,0,0,0,0,0,0,848306,2019,10,Friday,False,0,848306,0
2019-10-19,0,0,0,137092,136364,167092,33839,0,0,0,0,0,0,474387,2019,10,Saturday,True,0,474387,0
2019-10-20,0,0,0,120079,116641,140329,30387,0,0,0,0,0,0,407436,2019,10,Sunday,True,0,407436,0
2019-10-21,0,0,0,209023,204630,318447,37832,0,0,0,0,0,0,769932,2019,10,Monday,False,0,769932,0
2019-10-22,0,0,0,209860,209483,326565,37443,0,0,0,0,0,0,783351,2019,10,Tuesday,False,0,783351,0
2019-10-23,0,0,0,213635,212810,331042,39452,0,0,0,0,0,0,796939,2019,10,Wednesday,False,0,796939,0
2019-10-24,0,0,0,222650,221058,335365,41171,0,0,0,0,0,0,820244,2019,10,Thursday,False,0,820244,0
2019-10-25,0,0,0,237448,237339,347715,45625,0,0,0,0,0,0,868127,2019,10,Friday,False,0,868127,0
2019-10-26,0,0,0,139094,132337,158451,34639,0,0,0,0,0,0,464521,2019,10,Saturday,True,0,464521,0
2019-10-27,0,0,0,113955,123836,141201,34661,0,0,0,0,0,0,413653,2019,10,Sunday,True,0,413653,0
2019-10-28,0,0,0,108681,114070,128063,27749,0,0,0,0,0,0,378563,2019,10,Monday,False,0,378563,0
2019-10-29,0,0,0,194294,197436,294670,36985,0,0,0,0,0,0,723385,2019,10,Tuesday,False,0,723385,0
2019-10-30,0,0,0,202648,209290,313213,37992,0,0,0,0,0,0,763143,2019,10,Wednesday,False,0,763143,0
2019-10-31,0,0,0,205205,213696,320142,37038,0,0,0,0,0,0,776081,2019,10,Thursday,False,0,776081,0
2019-11-01,0,0,0,222640,226553,337302,45962,0,0,0,0,0,0,832457,2019,11,Friday,False,0,832457,0
2019-11-02,0,0,0,185297,135360,167889,37344,0,0,0,0,0,0,525890,2019,11,Saturday,True,0,525890,0
2019-11-03,0,0,0,122449,118090,143421,33607,0,0,0,0,0,0,417567,2019,11,Sunday,True,0,417567,0
2019-11-04,0,0,0,210396,209314,317551,41947,0,0,0,0,0,0,779208,2019,11,Monday,False,0,779208,0
2019-11-05,0,0,0,208905,211663,321727,41536,0,0,0,0,0,0,783831,2019,11,Tuesday,False,0,783831,0
2019-11-06,0,0,0,209303,215496,324817,40852,0,0,0,0,0,0,790468,2019,11,Wednesday,False,0,790468,0
2019-11-07,0,0,0,213348,215992,327809,42148,0,0,0,0,0,0,799297,2019,11,Thursday,False,0,799297,0
2019-11-08,0,0,0,226778,228917,331333,49270,0,0,0,0,0,0,836298,2019,11,Friday,False,0,836298,0
2019-11-09,0,0,0,136970,132874,159433,37451,0,0,0,0,0,0,466728,2019,11,Saturday,True,0,466728,0
2019-11-10,0,0,0,119522,119373,142461,32592,0,0,0,0,0,0,413948,2019,11,Sunday,True,0,413948,0
2019-11-11,0,0,0,208544,210746,316253,41498,0,0,0,0,0,0,777041,2019,11,Monday,False,0,777041,0
2019-11-12,0,0,0,207274,209721,322491,39868,0,0,0,0,0,0,779354,2019,11,Tuesday,False,0,779354,0
2019-11-13,0,0,0,208366,215808,325373,40435,0,0,0,0,0,0,789982,2019,11,Wednesday,False,0,789982,0
2019-11-14,0,0,0,236376,215769,331392,39078,0,0,0,0,0,0,822615,2019,11,Thursday,False,0,822615,0
2019-11-15,0,0,0,222697,231690,345150,47665,0,0,0,0,0,0,847202,2019,11,Friday,False,0,847202,0
2019-11-16,0,0,0,134678,134761,166050,35960,0,0,0,0,0,0,471449,2019,11,Saturday,True,0,471449,0
2019-11-17,0,0,0,115570,117299,138231,31757,0,0,0,0,0,0,402857,2019,11,Sunday,True,0,402857,0
2019-11-18,0,0,0,205893,207757,321000,39980,0,0,0,0,0,0,774630,2019,11,Monday,False,0,774630,0
2019-11-19,0,0,0,258313,211209,334252,40710,0,0,0,0,0,0,844484,2019,11,Tuesday,False,0,844484,0
2019-11-20,0,0,0,206109,217321,329008,40322,0,0,0,0,0,0,792760,2019,11,Wednesday,False,0,792760,0
2019-11-21,0,0,0,206737,213839,325275,40248,0,0,0,0,0,0,786099,2019,11,Thursday,False,0,786099,0
2019-11-22,0,0,0,217402,225728,341447,43609,0,0,0,0,0,0,828186,2019,11,Friday,False,0,828186,0
2019-11-23,0,0,0,145595,133716,163670,32699,0,0,0,0,0,0,475680,2019,11,Saturday,True,0,475680,0
2019-11-24,0,0,0,113359,117422,138576,30836,0,0,0,0,0,0,400193,2019,11,Sunday,True,0,400193,0
2019-11-25,0,0,0,203328,206138,314332,41727,0,0,0,0,0,0,765525,2019,11,Monday,False,0,765525,0
2019-11-26,0,0,0,203241,211084,321178,41700,0,0,0,0,0,0,777203,2019,11,Tuesday,False,0,777203,0
2019-11-27,0,0,0,208007,218208,327280,43046,0,0,0,0,0,0,796541,2019,11,Wednesday,False,0,796541,0
2019-11-28,0,0,0,209634,220514,328032,43099,0,0,0,0,0,0,801279,2019,11,Thursday,False,0,801279,0
2019-11-29,0,0,0,222561,235663,346058,49115,0,0,0,0,0,0,853397,2019,11,Friday,False,0,853397,0
2019-11-30,0,0,0,145776,147928,173098,39336,0,0,0,0,0,0,506138,2019,11,Saturday,True,0,506138,0
2019-12-01,0,0,0,126630,128643,146621,37765,0,0,0,0,0,0,439659,2019,12,Sunday,True,0,439659,0
2019-12-02,0,0,0,208603,209664,315424,43694,0,0,0,0,0,0,777385,2019,12,Monday,False,0,777385,0
2019-12-03,0,0,0,207474,212056,324226,43306,0,0,0,0,0,0,787062,2019,12,Tuesday,False,0,787062,0
2019-12-04,0,0,0,208525,219127,304015,45023,0,0,0,0,0,0,776690,2019,12,Wednesday,False,0,776690,0
2019-12-05,0,0,0,211179,217847,325192,44724,0,0,0,0,0,0,798942,2019,12,Thursday,False,0,798942,0
2019-12-06,0,0,0,223963,226421,339415,50060,0,0,0,0,0,0,839859,2019,12,Friday,False,0,839859,0
2019-12-07,0,0,0,166164,147098,179904,42220,0,0,0,0,0,0,535386,2019,12,Saturday,True,0,535386,0
2019-12-08,0,0,0,128096,131022,153735,37720,0,0,0,0,0,0,450573,2019,12,Sunday,True,0,450573,0
2019-12-09,0,0,0,207216,210096,314992,44815,0,0,0,0,0,0,777119,2019,12,Monday,False,0,777119,0
2019-12-10,0,0,0,207507,213561,319919,44163,0,0,0,0,0,0,785150,2019,12,Tuesday,False,0,785150,0
2019-12-11,0,0,0,204559,217051,302502,50303,0,0,0,0,0,0,774415,2019,12,Wednesday,False,0,774415,0
2019-12-12,0,0,0,209456,218305,324354,44978,0,0,0,0,0,0,797093,2019,12,Thursday,False,0,797093,0
2019-12-13,0,0,0,215684,223046,330073,47556,0,0,0,0,0,0,816359,2019,12,Friday,False,0,816359,0
2019-12-14,0,0,0,149301,137628,168594,40022,0,0,0,0,0,0,495545,2019,12,Saturday,True,0,495545,0
2019-12-15,0,0,0,119894,124122,141940,36731,0,0,0,0,0,0,422687,2019,12,Sunday,True,0,422687,0
2019-12-16,0,0,0,201756,205468,308131,44612,0,0,0,0,0,0,759967,2019,12,Monday,False,0,759967,0
2019-12-17,0,0,0,202463,211454,315051,44986,0,0,0,0,0,0,773954,2019,12,Tuesday,False,0,773954,0
2019-12-18,0,0,0,207913,217830,321476,44324,0,0,0,0,0,0,791543,2019,12,Wednesday,False,0,791543,0
2019-12-19,0,0,0,207078,216453,320389,45122,0,0,0,0,0,0,789042,2019,12,Thursday,False,0,789042,0
2019-12-20,0,0,0,222672,228935,336905,49874,0,0,0,0,0,0,838386,2019,12,Friday,False,0,838386,0
2019-12-21,0,0,0,158567,151792,204268,41227,0,0,0,0,0,0,555854,2019,12,Saturday,True,0,555854,0
2019-12-22,0,0,0,130198,129559,169433,36414,0,0,0,0,0,0,465604,2019,12,Sunday,True,0,465604,0
2019-12-23,0,0,0,200740,203066,298121,48520,0,0,0,0,0,0,750447,2019,12,Monday,False,0,750447,0
2019-12-24,0,0,0,201387,212835,301004,50413,0,0,0,0,0,0,765639,2019,12,Tuesday,False,0,765639,0
2019-12-25,0,0,0,131225,156278,158712,46382,0,0,0,0,0,0,492597,2019,12,Wednesday,False,0,492597,0
2019-12-26,0,0,0,187105,189001,276860,44441,0,0,0,0,0,0,697407,2019,12,Thursday,False,0,697407,0
2019-12-27,0,0,0,196095,195650,286072,46197,0,0,0,0,0,0,724014,2019,12,Friday,False,0,724014,0
2019-12-28,0,0,0,132000,125578,151058,38149,0,0,0,0,0,0,446785,2019,12,Saturday,True,0,446785,0
2019-12-29,0,0,0,113710,114298,132187,34266,0,0,0,0,0,0,394461,2019,12,Sunday,True,0,394461,0
2019-12-30,0,0,0,185582,189671,276014,45078,0,0,0,0,0,0,696345,2019,12,Monday,False,0,696345,0
2019-12-31,0,0,0,234204,250467,346406,60517,0,0,0,0,0,0,891594,2019,12,Tuesday,False,0,891594,0
2020-01-01,0,0,0,121747,134681,147877,42974,0,0,0,0,0,0,447279,2020,1,Wednesday,False,0,447279,0
2020-01-02,0,0,0,190649,194338,286320,42311,0,0,0,0,0,0,713618,2020,1,Thursday,False,0,713618,0
2020-01-03,0,0,0,201790,207674,306157,43902,0,0,0,0,0,0,759523,2020,1,Friday,False,0,759523,0
2020-01-04,0,0,0,124779,125644,148430,32188,0,0,0,0,0,0,431041,2020,1,Saturday,True,0,431041,0
2020-01-05,0,0,0,106788,108382,124886,28627,0,0,0,0,0,0,368683,2020,1,Sunday,True,0,368683,0
2020-01-06,0,0,0,206219,209741,314964,40754,0,0,0,0,0,0,771678,2020,1,Monday,False,0,771678,0
2020-01-07,0,0,0,207455,213175,323376,41225,0,0,0,0,0,0,785231,2020,1,Tuesday,False,0,785231,0
2020-01-08,0,0,0,209607,216839,326629,42055,0,0,0,0,0,0,795130,2020,1,Wednesday,False,0,795130,0
2020-01-09,0,0,0,210306,218006,328124,43894,0,0,0,0,0,0,800330,2020,1,Thursday,False,0,800330,0
2020-01-10,0,0,0,223495,232263,348674,46303,0,0,0,0,0,0,850735,2020,1,Friday,False,0,850735,0
2020-01-11,0,0,0,135136,141644,163074,36530,0,0,0,0,0,0,476384,2020,1,Saturday,True,0,476384,0
2020-01-12,0,0,0,114429,123761,136067,33022,0,0,0,0,0,0,407279,2020,1,Sunday,True,0,407279,0
2020-01-13,0,0,0,211032,219223,327535,42329,0,0,0,0,0,0,800119,2020,1,Monday,False,0,800119,0
2020-01-14,0,0,0,209704,220997,332621,41568,0,0,0,0,0,0,804890,2020,1,Tuesday,False,0,804890,0
2020-01-15,0,0,0,208418,220141,330542,42058,0,0,0,0,0,0,801159,2020,1,Wednesday,False,0,801159,0
2020-01-16,0,0,0,213161,222615,334507,43935,0,0,0,0,0,0,814218,2020,1,Thursday,False,0,814218,0
2020-01-17,0,0,0,224279,239564,351479,47578,0,0,0,0,0,0,862900,2020,1,Friday,False,0,862900,0
2020-01-18,0,0,0,140721,149917,164279,37954,0,0,0,0,0,0,492871,2020,1,Saturday,True,0,492871,0
2020-01-19,0,0,0,113073,126834,136700,32233,0,0,0,0,0,0,408840,2020,1,Sunday,True,0,408840,0
2020-01-20,0,0,0,211886,222539,328188,43673,0,0,0,0,0,0,806286,2020,1,Monday,False,0,806286,0
2020-01-21,0,0,0,210979,224498,331467,42647,0,0,0,0,0,0,809591,2020,1,Tuesday,False,0,809591,0
2020-01-22,0,0,0,217668,233039,336174,43064,0,0,0,0,0,0,829945,2020,1,Wednesday,False,0,829945,0
2020-01-23,0,0,0,204178,213870,306105,41794,0,0,0,0,0,0,765947,2020,1,Thursday,False,0,765947,0
2020-01-24,0,0,0,171416,159166,235764,39481,0,0,0,0,0,0,605827,2020,1,Friday,False,0,605827,0
2020-01-25,0,0,0,108129,104220,132816,36283,0,0,0,0,0,0,381448,2020,1,Saturday,True,0,381448,0
2020-01-26,0,0,0,98225,98233,120696,34074,0,0,0,0,0,0,351228,2020,1,Sunday,True,0,351228,0
2020-01-27,0,0,0,99186,94079,111374,28423,0,0,0,0,0,0,333062,2020,1,Monday,False,0,333062,0
2020-01-28,0,0,0,157878,157392,241121,35123,0,0,0,0,0,0,591514,2020,1,Tuesday,False,0,591514,0
2020-01-29,0,0,0,164411,166486,259281,35026,0,0,0,0,0,0,625204,2020,1,Wednesday,False,0,625204,0
2020-01-30,0,0,0,182480,186400,282278,36835,0,0,0,0,0,0,687993,2020,1,Thursday,False,0,687993,0
2020-01-31,0,0,0,190294,191296,277512,38895,0,0,0,0,0,0,697997,2020,1,Friday,False,0,697997,0
2020-02-01,0,0,0,107899,106276,125818,27754,0,0,0,0,0,0,367747,2020,2,Saturday,True,0,367747,0
2020-02-02,0,0,0,100012,97819,114564,25535,0,0,0,0,0,0,337930,2020,2,Sunday,True,0,337930,0
2020-02-03,0,0,0,200007,205574,308653,38716,0,0,0,0,0,0,752950,2020,2,Monday,False,0,752950,0
2020-02-04,0,0,0,202182,209448,317549,39769,0,0,0,0,0,0,768948,2020,2,Tuesday,False,0,768948,0
2020-02-05,0,0,0,203820,212546,318315,39999,0,0,0,0,0,0,774680,2020,2,Wednesday,False,0,774680,0
2020-02-06,0,0,0,207245,214207,322595,40763,0,0,0,0,0,0,784810,2020,2,Thursday,False,0,784810,0
2020-02-07,0,0,0,216633,221718,314049,42999,0,0,0,0,0,0,795399,2020,2,Friday,False,0,795399,0
2020-02-08,0,0,0,117586,118307,138608,31670,0,0,0,0,0,0,406171,2020,2,Saturday,True,0,406171,0
2020-02-09,0,0,0,110719,106094,128706,28797,0,0,0,0,0,0,374316,2020,2,Sunday,True,0,374316,0
2020-02-10,0,0,0,204497,210397,313487,41436,0,0,0,0,0,0,769817,2020,2,Monday,False,0,769817,0
2020-02-11,0,0,0,203530,213174,318373,40889,0,0,0,0,0,0,775966,2020,2,Tuesday,False,0,775966,0
2020-02-12,0,0,0,204706,214499,320454,40446,0,0,0,0,0,0,780105,2020,2,Wednesday,False,0,780105,0
2020-02-13,0,0,0,205583,214050,322813,40689,0,0,0,0,0,0,783135,2020,2,Thursday,False,0,783135,0
2020-02-14,0,0,0,220430,235391,343242,47210,0,0,0,0,0,0,846273,2020,2,Friday,False,0,846273,0
2020-02-15,0,0,0,125749,127822,150565,31935,0,0,0,0,0,0,436071,2020,2,Saturday,True,0,436071,0
2020-02-16,0,0,0,105583,105982,121879,27070,0,0,0,0,0,0,360514,2020,2,Sunday,True,0,360514,0
2020-02-17,0,0,0,203720,210177,314239,39666,0,0,0,0,0,0,767802,2020,2,Monday,False,0,767802,0
2020-02-18,0,0,0,201615,209716,318193,40096,0,0,0,0,0,0,769620,2020,2,Tuesday,False,0,769620,0
2020-02-19,0,0,0,203991,209862,321757,40900,0,0,0,0,0,0,776510,2020,2,Wednesday,False,0,776510,0
2020-02-20,0,0,0,206536,213907,322698,41507,0,0,0,0,0,0,784648,2020,2,Thursday,False,0,784648,0
2020-02-21,0,0,0,218057,226544,335549,43267,0,0,0,0,0,0,823417,2020,2,Friday,False,0,823417,0
2020-02-22,0,0,0,127509,124969,147875,31302,0,0,0,0,0,0,431655,2020,2,Saturday,True,0,431655,0
2020-02-23,0,0,0,102108,102752,121061,25864,0,0,0,0,0,0,351785,2020,2,Sunday,True,0,351785,0
2020-02-24,0,0,0,200512,207457,311327,39355,0,0,0,0,0,0,758651,2020,2,Monday,False,0,758651,0
2020-02-25,0,0,0,201721,209938,317777,39129,0,0,0,0,0,0,768565,2020,2,Tuesday,False,0,768565,0
2020-02-26,0,0,0,202457,212240,319794,39071,0,0,0,0,0,0,773562,2020,2,Wednesday,False,0,773562,0
2020-02-27,0,0,0,204757,212974,320994,40133,0,0,0,0,0,0,778858,2020,2,Thursday,False,0,778858,0
2020-02-28,0,0,0,220077,231418,338381,45117,0,0,0,0,0,0,834993,2020,2,Friday,False,0,834993,0
2020-02-29,0,0,0,132066,133697,159108,34457,0,0,0,0,0,0,459328,2020,2,Saturday,True,0,459328,0
2020-03-01,0,0,0,112593,110481,130646,29506,0,0,0,0,0,0,383226,2020,3,Sunday,True,0,383226,0
2020-03-02,0,0,0,205190,209501,312966,40823,0,0,0,0,0,0,768480,2020,3,Monday,False,0,768480,0
2020-03-03,0,0,0,204296,212394,316525,39771,0,0,0,0,0,0,772986,2020,3,Tuesday,False,0,772986,0
2020-03-04,0,0,0,205303,211636,315914,40629,0,0,0,0,0,0,773482,2020,3,Wednesday,False,0,773482,0
2020-03-05,0,0,0,204795,212858,310527,40616,0,0,0,0,0,0,768796,2020,3,Thursday,False,0,768796,0
2020-03-06,0,0,0,216070,221441,322265,43054,0,0,0,0,0,0,802830,2020,3,Friday,False,0,802830,0
2020-03-07,0,0,0,123769,112639,135989,29122,0,0,0,0,0,0,401519,2020,3,Saturday,True,0,401519,0
2020-03-08,0,0,0,106171,99360,122382,26465,0,0,0,0,0,0,354378,2020,3,Sunday,True,0,354378,0
2020-03-09,0,0,0,198406,198508,297116,37469,0,0,0,0,0,0,731499,2020,3,Monday,False,0,731499,0
2020-03-10,0,0,0,197495,200794,300829,37040,0,0,0,0,0,0,736158,2020,3,Tuesday,False,0,736158,0
2020-03-11,0,0,0,195238,196921,296463,38019,0,0,0,0,0,0,726641,2020,3,Wednesday,False,0,726641,0
2020-03-12,0,0,0,192315,195544,290357,35869,0,0,0,0,0,0,714085,2020,3,Thursday,False,0,714085,0
2020-03-13,0,0,0,200794,202807,295429,37033,0,0,0,0,0,0,736063,2020,3,Friday,False,0,736063,0
2020-03-14,0,0,0,101154,93413,113762,22784,0,0,0,0,0,0,331113,2020,3,Saturday,True,0,331113,0
2020-03-15,0,0,0,85059,76254,93910,19802,0,0,0,0,0,0,275025,2020,3,Sunday,True,0,275025,0
2020-03-16,0,0,0,162415,158795,236703,28358,0,0,0,0,0,0,586271,2020,3,Monday,False,0,586271,0
2020-03-17,0,0,0,148840,140085,207362,28699,0,0,0,0,0,0,524986,2020,3,Tuesday,False,0,524986,0
2020-03-18,0,0,0,59073,47917,78308,10388,0,0,0,0,0,0,195686,2020,3,Wednesday,False,0,195686,0
2020-03-19,0,0,0,41991,34138,56173,7188,0,0,0,0,0,0,139490,2020,3,Thursday,False,0,139490,0
2020-03-20,0,0,0,31881,25579,41850,5567,0,0,0,0,0,0,104877,2020,3,Friday,False,0,104877,0
2020-03-21,0,0,0,15277,11377,17465,3050,0,0,0,0,0,0,47169,2020,3,Saturday,True,0,47169,0
2020-03-22,0,0,0,9517,7338,10477,2082,0,0,0,0,0,0,29414,2020,3,Sunday,True,0,29414,0
2020-03-23,0,0,0,19924,16133,26778,3573,0,0,0,0,0,0,66408,2020,3,Monday,False,0,66408,0
2020-03-24,0,0,0,17793,14269,22941,3212,0,0,0,0,0,0,58215,2020,3,Tuesday,False,0,58215,0
2020-03-25,0,0,0,14756,11606,19728,2626,0,0,0,0,0,0,48716,2020,3,Wednesday,False,0,48716,0
2020-03-26,0,0,0,15240,11602,19299,2744,0,0,0,0,0,0,48885,2020,3,Thursday,False,0,48885,0
2020-03-27,0,0,0,14928,11286,19149,2678,0,0,0,0,0,0,48041,2020,3,Friday,False,0,48041,0
2020-03-28,0,0,0,7878,5897,9181,1655,0,0,0,0,0,0,24611,2020,3,Saturday,True,0,24611,0
2020-03-29,0,0,0,6587,4973,7195,1435,0,0,0,0,0,0,20190,2020,3,Sunday,True,0,20190,0
2020-03-30,0,0,0,15054,11289,18975,2603,0,0,0,0,0,0,47921,2020,3,Monday,False,0,47921,0
2020-03-31,0,0,0,14975,11268,18814,2664,0,0,0,0,0,0,47721,2020,3,Tuesday,False,0,47721,0
2020-04-01,0,0,0,15471,11731,19229,2742,0,0,0,0,0,0,49173,2020,4,Wednesday,False,0,49173,0
2020-04-02,0,0,0,14667,11199,18322,2706,0,0,0,0,0,0,46894,2020,4,Thursday,False,0,46894,0
2020-04-03,0,0,0,14803,11424,18120,2611,0,0,0,0,0,0,46958,2020,4,Friday,False,0,46958,0
2020-04-04,0,0,0,7979,6005,9072,1570,0,0,0,0,0,0,24626,2020,4,Saturday,True,0,24626,0
2020-04-05,0,0,0,6606,5239,7208,1438,0,0,0,0,0,0,20491,2020,4,Sunday,True,0,20491,0
2020-04-06,0,0,0,15174,11457,18499,2665,0,0,0,0,0,0,47795,2020,4,Monday,False,0,47795,0
2020-04-07,0,0,0,14489,11016,17840,2658,0,0,0,0,0,0,46003,2020,4,Tuesday,False,0,46003,0
2020-04-08,0,0,0,14509,11100,18048,2558,0,0,0,0,0,0,46215,2020,4,Wednesday,False,0,46215,0
2020-04-09,0,0,0,14775,10953,17749,2597,0,0,0,0,0,0,46074,2020,4,Thursday,False,0,46074,0
2020-04-10,0,0,0,14377,11164,17764,2561,0,0,0,0,0,0,45866,2020,4,Friday,False,0,45866,0
